source	clade_size	clade_members
flagella_only	16	Bdellovibrionota,CG2-30-53-67,Desulfobacterota,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Nitrospinota,Nitrospirota,Nitrospirota_A,SAR324,SZUA-79,Schekmanbacteria,Sumerlaeota,UBA8248
gtdb_only	17	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Eisenbacteria,Fibrobacterota,Gemmatimonadota,JABDJQ01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,QNDG01,SM23-31,Zixibacteria
gtdb_only	17	Actinomycetota,Armatimonadota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_E,Bacillota_F,Bacillota_G,Bacillota_H,CSP1-3,Chloroflexota,Cyanobacteriota,DTU030,Eremiobacterota,Margulisbacteria
gtdb_only	18	Bdellovibrionota,CG2-30-53-67,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,FEN-1099,JACPQY01,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,SAR324,Schekmanbacteria,UBA10199,UBA8248
flagella_only	18	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Eisenbacteria,Fibrobacterota,Gemmatimonadota,JABDJQ01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,Methylomirabilota,QNDG01,SM23-31,Zixibacteria
flagella_only	20	Bdellovibrionota,CG2-30-53-67,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Nitrospirota_A,SAR324,SZUA-79,Schekmanbacteria,Sumerlaeota,UBA10199,UBA8248
gtdb_only	22	AABM5-125-24,Abyssobacteria,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Eisenbacteria,Fibrobacterota,Gemmatimonadota,Hydrogenedentota,JABDJQ01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,OLB16,Poribacteria,QNDG01,SM23-31,Sumerlaeota,Zixibacteria
gtdb_only	23	Actinomycetota,Armatimonadota,Atribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_E,Bacillota_F,Bacillota_G,Bacillota_H,CSP1-3,Chloroflexota,Coprothermobacterota,Cyanobacteriota,DTU030,DUMJ01,Eremiobacterota,Margulisbacteria,Synergistota,Thermodesulfobiota,Thermotogota
flagella_only	23	Atribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Lindowbacteria,Muirbacteria,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP17,Wallbacteria
flagella_only	25	Atribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Fusobacteriota,Goldbacteria,Lindowbacteria,Muirbacteria,Riflebacteria,Spirochaetota,Synergistota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP15,UBP17,Wallbacteria
