source	clade_size	clade_members
gtdb_only	2	Caloramatoraceae,Clostridiaceae
gtdb_only	2	JAGOGO01,UBA8473
gtdb_only	2	CACIAM-22H2,JAEULC01
gtdb_only	2	GCA-2746255,SMXQ01
gtdb_only	2	GCA-2729495,Woeseiaceae
gtdb_only	2	DSM-27016,DTU013
gtdb_only	2	Aneurinibacillaceae,RAOX-1
gtdb_only	2	Bu92,JAJYVN01
gtdb_only	2	Caldicoprobacteraceae,Xylanivirgaceae
gtdb_only	2	Gallionellaceae,JABEVD01
gtdb_only	2	GCA-2689995,JACNLC01
gtdb_only	2	Rhodobiaceae,Stappiaceae
gtdb_only	2	RSA9,UBA6960
gtdb_only	2	Aquicultoraceae,Humimicrobiaceae
gtdb_only	2	Ectothiorhodospiraceae,Thioalkalivibrionaceae
gtdb_only	2	Actinomycetaceae,Cellulomonadaceae
gtdb_only	2	B1SED10-174,DY22613
gtdb_only	2	Bdellovibrionaceae,JAMPXM01
gtdb_only	2	DSM-21967,Spongiibacteraceae
gtdb_only	2	Halorhodospiraceae,Nitrococcaceae
gtdb_only	2	ETH-SRB1,RPRI01
gtdb_only	2	UBA10030,UBA8401
gtdb_only	2	GCA-001735895,SZUA-229
gtdb_only	2	CTSoil-072,UMGS1260
gtdb_only	2	BMS3BBIN04,RPQS01
gtdb_only	2	HTCC2089,Pseudohongiellaceae
gtdb_only	2	BuS5,UBA11574
gtdb_only	2	BM714,Caminicellaceae
gtdb_only	2	FEN-1346,JAACEH01
gtdb_only	2	SM23-35,UBA6898
gtdb_only	2	CADDYW01,FW602-bin22
gtdb_only	2	Halanaerobiaceae,Halarsenatibacteraceae
gtdb_only	2	Parvibaculaceae,RS24
gtdb_only	2	JAADHI01,Manganitrophaceae
flagella_only	2	Cellulomonadaceae,Micrococcaceae
flagella_only	2	GCA-002684695,TMED127
flagella_only	2	Chitinibacteraceae,Leeiaceae
flagella_only	2	UBA4045,YIM-B00363
flagella_only	2	GCF-002020875,Thiomicrospiraceae
flagella_only	2	UBA4427,UBA6930
flagella_only	2	GCA-001735895,UBA5861
flagella_only	2	Ferrovaceae,Gallionellaceae
flagella_only	2	Celerinatantimonadaceae,Psychromonadaceae
flagella_only	2	JAAYKM01,Smithellaceae
flagella_only	2	Palsa-1178,UBA6099
flagella_only	2	DTU087,JAAZLZ01
flagella_only	2	Neiellaceae,Psychrobiaceae
flagella_only	2	Balneolaceae,Cyclonatronaceae
flagella_only	2	Anaerovoracaceae,Eubacteriaceae
flagella_only	2	AABM5-125-24,BMS3BBIN04
flagella_only	2	Nitrosomonadaceae,WYBJ01
flagella_only	2	BM004,Trichloromonadaceae
flagella_only	2	B25-G16,RPRI01
flagella_only	2	SM23-61,UBA1163
flagella_only	2	Caminicellaceae,Thermotaleaceae
flagella_only	2	Dissulfuribacteraceae,QOAL01
flagella_only	2	B28-G17,UBA9662
flagella_only	2	UBA2268,UBA961
flagella_only	2	Caulobacteraceae,TH1-2
flagella_only	2	JACQBW01,Manganitrophaceae
flagella_only	2	DTU080,DUMU01
flagella_only	2	JAFLJP01,S012-40
flagella_only	2	Sulfurospirillaceae,UBA1877
flagella_only	2	Dendrosporobacteraceae,Propionisporaceae
flagella_only	2	Ruminococcaceae,UBA5745
flagella_only	2	GCA-2400775,Tenderiaceae
flagella_only	2	B62-G9,Brachyspiraceae
flagella_only	2	Aquisalimonadaceae,Halorhodospiraceae
flagella_only	2	Humimicrobiaceae,JAFGCY01
flagella_only	2	JANLFN01,QPJT01
flagella_only	2	GWC2-71-9,RBG-16-71-46
flagella_only	2	PWYM01,XN24
flagella_only	2	UBA4055,WRIO01
flagella_only	2	BuS5,UBA5852
flagella_only	2	Anaerobacillaceae,Bacillaceae_F
flagella_only	2	21-64-14,UBA6901
flagella_only	2	Tepidimicrobiaceae,Tissierellaceae
flagella_only	2	Aneurinibacillaceae,Brevibacillaceae
flagella_only	2	Hyphomonadaceae,Parvularculaceae
flagella_only	2	UBA1924,UBA5793
flagella_only	2	Aminiphilaceae,SV1-B22
flagella_only	2	Methylophilaceae,Sulfuriferulaceae
flagella_only	2	JAAYCJ01,SM23-30
flagella_only	2	CAIYQO01,UBA5829
flagella_only	2	UBA3941,Xylanivirgaceae
flagella_only	2	Burkholderiaceae_D,Litoricolaceae
flagella_only	2	Cohaesibacteraceae,Stappiaceae
flagella_only	2	GCA-2729495,UBA6522
flagella_only	2	CTSoil-080,Thermosinaceae
flagella_only	2	DTU029,Halarsenatibacteraceae
flagella_only	2	JAEUWI01,SLHB01
flagella_only	2	Butyricicoccaceae,Oscillospiraceae
flagella_only	2	Alcanivoracaceae,Halomonadaceae
flagella_only	2	Aestuariirhabdaceae,DSM-21967
flagella_only	2	Enterococcaceae,Lactobacillaceae
flagella_only	2	Clostridiaceae,Peptostreptococcaceae
flagella_only	2	UBA10030,UBA6906
flagella_only	2	Gemmatimonadaceae,RSA9
flagella_only	2	CAG-382,CAG-74
flagella_only	2	Fibrobacteraceae,UBA5070
flagella_only	2	JAJFHC01,Tepidamorphaceae
flagella_only	2	Natronincolaceae,Tindalliaceae
flagella_only	2	JAEULC01,SMXQ01
flagella_only	2	Brocadiaceae,Scalinduaceae
flagella_only	2	Aeromonadaceae,Succinivibrionaceae
flagella_only	2	Tissierellaceae_A,Tissierellaceae_B
flagella_only	2	Burkholderiaceae_A,Burkholderiaceae_B
flagella_only	2	JAHIVH01,SURF-7
flagella_only	2	Geopsychrobacteraceae,Geothermobacteraceae
flagella_only	2	SLND01,Wenzhouxiangellaceae
flagella_only	2	JADFXK01,S145-22
flagella_only	2	Bu92,Thermaerobacteraceae
flagella_only	2	Bacillaceae_B,DSM-25281
flagella_only	2	Halieaceae,Pseudohongiellaceae
flagella_only	2	RSA5,ZCTH02-B6
flagella_only	2	SIT17,Thermohalobacteraceae
flagella_only	2	HB172195,JCM-10596
flagella_only	2	Haliangiaceae,Nannocystaceae
flagella_only	2	JAJYTV01,JAJYVN01
flagella_only	2	JAKLHH01,XYA12-FULL-58-9
flagella_only	2	DRMK01,Thiohalomonadaceae
flagella_only	2	DSM-15969,Sporomusaceae
flagella_only	2	BH030062,Halobacillaceae
flagella_only	2	CAIYYI01,SXTU01
flagella_only	2	UBA1532,UBA4151
flagella_only	2	Methylopilaceae,Phreatobacteraceae
flagella_only	2	UBA11657,VGOW01
flagella_only	2	UBA2392,WSZJ01
flagella_only	2	Natranaerobiaceae,Proteinivoraceae
flagella_only	2	SG8-11,SZUA-152
flagella_only	2	JACCZL01,JAJPHF01
flagella_only	2	Rhodanobacteraceae,Steroidobacteraceae
flagella_only	2	CAG-138,SZUA-584
flagella_only	2	Caloramatoraceae,Oxobacteraceae
flagella_only	2	Nitriliruptoraceae,TK06
flagella_only	2	Acidihalobacteraceae,J044
flagella_only	2	NGM72-4,UBA11358
flagella_only	2	HLUCCA01,Natronogracilivirgulaceae
flagella_only	2	JACIZP01,QNDG01
flagella_only	2	JACNLC01,UBA2242
flagella_only	2	Fictibacillaceae,UBA6769
flagella_only	2	UBA4575,UWMA-0217
flagella_only	2	SCN-69-37,UBA2999
flagella_only	2	Dethiobacteraceae,SKNC01
flagella_only	2	B1SED10-159,DTU012
flagella_only	2	Hydrogenothermaceae,Nitratiruptoraceae
flagella_only	2	RI-55,UBA1319
flagella_only	2	DUPL01,UBA1381
flagella_only	2	Caldatribacteriaceae,DUMJ01
flagella_only	2	JABDKV01,Woeseiaceae
flagella_only	2	Deferribacteraceae,Deferrivibrionaceae
flagella_only	2	DRHE01,SZUA-6
flagella_only	2	CAIMTB01,JADJPG01
flagella_only	2	Oligoflexaceae,RGVZ01
flagella_only	2	Geobacteraceae_A,Pseudopelobacteraceae
flagella_only	2	GCA-2689995,TS1B11
flagella_only	2	CAIRSR01,SZUA-21
flagella_only	2	JADMJV01,JAJTBE01
flagella_only	2	DSM-103792,GCA-2746155
flagella_only	2	Micromonosporaceae,Streptosporangiaceae
flagella_only	2	JACQFD01,JADJEK01
flagella_only	2	Geoalkalibacteraceae,SZUA-540
flagella_only	2	PWMO01,SLAA01
flagella_only	2	SM23-35,UBA8473
flagella_only	2	SIBE01,UBA1100
flagella_only	2	DTU083,Garciellaceae
flagella_only	2	HDB-SIOI813,RBG-16-64-22
flagella_only	2	JAJZQI01,JAKAFK01
flagella_only	2	UBA2136,UBA6503
flagella_only	2	Casimicrobiaceae,JAEUOS01
flagella_only	2	Desulfocucumaceae,Desulfovirgulaceae
flagella_only	2	Oceanibaculaceae,Thalassobaculaceae
flagella_only	2	Bacillaceae_J,Bacillaceae_N
flagella_only	2	Hydrogenimonadaceae,Nautiliaceae
flagella_only	2	CG2-30-53-67,Desulfofervidaceae
flagella_only	2	GCA-2746425,Rhodobiaceae
flagella_only	2	Fusobacteriaceae,Muirbacteriaceae
flagella_only	2	Palsa-688,UBA8190
flagella_only	2	Domibacillaceae,JACDOC01
flagella_only	2	CGMCC-115125,Parvibaculaceae
flagella_only	2	SG8-4,UBA12454
flagella_only	2	Ferrovibrionaceae,Zavarziniaceae
flagella_only	2	Methylothermaceae,UBA2780
flagella_only	2	Ga0077539,JADJMO01
flagella_only	2	Ahniellaceae,Algiphilaceae
flagella_only	2	Acidulodesulfobacteraceae,Leptospirillaceae
flagella_only	2	20CM-2-55-15,UBA6911
flagella_only	2	Berkiellaceae,UBA1113
flagella_only	2	Bacillaceae_L,SA4
flagella_only	2	Tepidisphaeraceae,WQYP01
gtdb_only	3	AK92,Halorhodospiraceae,Nitrococcaceae
gtdb_only	3	DSM-24629,Lachnospiraceae,Vallitaleaceae
gtdb_only	3	Dendrosporobacteraceae,Massilibacillaceae,Selenomonadaceae
gtdb_only	3	CAIXPF01,Microtrichaceae,SZUA-35
gtdb_only	3	Anaerovoracaceae,JAAYPU01,Thermotaleaceae
gtdb_only	3	Acidulodesulfobacteraceae,Syntrophorhabdaceae,WCHB1-27
gtdb_only	3	RBG-16-58-11,Sulfuricellaceae,UBA9220
gtdb_only	3	JABCZZ01,SXRF01,VGDC01
gtdb_only	3	WQUN01,WRAA01,WRAX01
gtdb_only	3	Calditrichaceae,J004,J042
gtdb_only	3	Anaerobacillaceae,Bacillaceae_D,Bacillaceae_F
gtdb_only	3	Cyclonatronaceae,HLUCCA01,Natronogracilivirgulaceae
gtdb_only	3	JAFLJP01,SG8-11,SZUA-152
gtdb_only	3	Desulfobacteraceae,Desulfolunaceae,Desulforegulaceae
gtdb_only	3	GCA-002684695,Puniceispirillaceae,UBA1172
gtdb_only	3	Caloramatoraceae,Clostridiaceae,Oxobacteraceae
gtdb_only	3	Aestuariirhabdaceae,Endozoicomonadaceae,Zooshikellaceae
gtdb_only	3	Desulfomicrobiaceae,Desulfonatronovibrionaceae,Desulfonauticaceae
gtdb_only	3	GCA-002770795,GCA-2746155,Kangiellaceae
gtdb_only	3	Celerinatantimonadaceae,Moritellaceae,Psychromonadaceae
gtdb_only	3	Dermatophilaceae,Kineococcaceae,Quadrisphaeraceae
gtdb_only	3	Ga0077536,JAJPIJ01,UBA4486
